"run","Model","ic_series","dummies","ecdet","lag_rule","K","cv_valid","test","hypothesis","statistic","cv_10pct","cv_5pct","cv_1pct","reject_5pct"
"D_deflated_censusIC","Local","Total_Inventories","za_series","none","SBC",2,FALSE,"trace","r = 0",18.7662828266958,15.66,17.95,23.52,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","none","SBC",2,FALSE,"trace","r <= 1",4.25002795656313,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","none","SBC",2,FALSE,"eigen","r = 0",14.5162548701327,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","none","SBC",2,FALSE,"eigen","r <= 1",4.25002795656313,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","AIC",6,FALSE,"trace","r = 0",23.0906212554549,17.85,19.96,24.6,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","AIC",6,FALSE,"trace","r <= 1",3.90776822131276,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","AIC",6,FALSE,"eigen","r = 0",19.1828530341421,13.75,15.67,20.2,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","AIC",6,FALSE,"eigen","r <= 1",3.90776822131276,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","SBC",2,FALSE,"trace","r = 0",19.0624659989164,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","SBC",2,FALSE,"trace","r <= 1",4.28467408688272,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","SBC",2,FALSE,"eigen","r = 0",14.7777919120336,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","const","SBC",2,FALSE,"eigen","r <= 1",4.28467408688272,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","AIC",6,FALSE,"trace","r = 0",42.9117057759767,22.76,25.32,30.45,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","AIC",6,FALSE,"trace","r <= 1",6.66847396643894,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","AIC",6,FALSE,"eigen","r = 0",36.2432318095378,16.85,18.96,23.65,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","AIC",6,FALSE,"eigen","r <= 1",6.66847396643894,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","SBC",2,FALSE,"trace","r = 0",37.0650473920957,22.76,25.32,30.45,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","SBC",2,FALSE,"trace","r <= 1",7.52664437221257,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","SBC",2,FALSE,"eigen","r = 0",29.5384030198831,16.85,18.96,23.65,TRUE
"D_deflated_censusIC","Local","Total_Inventories","za_series","trend","SBC",2,FALSE,"eigen","r <= 1",7.52664437221254,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","AIC",6,TRUE,"trace","r = 0",4.92731414059283,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","AIC",6,TRUE,"trace","r <= 1",0.832895178056673,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","AIC",6,TRUE,"eigen","r = 0",4.09441896253616,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","AIC",6,TRUE,"eigen","r <= 1",0.832895178056673,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","SBC",2,TRUE,"trace","r = 0",6.0504798911573,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","SBC",2,TRUE,"trace","r <= 1",1.74730896877947,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","SBC",2,TRUE,"eigen","r = 0",4.30317092237783,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","none","SBC",2,TRUE,"eigen","r <= 1",1.74730896877947,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","AIC",6,TRUE,"trace","r = 0",5.67511572436226,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","AIC",6,TRUE,"trace","r <= 1",1.53711107330182,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","AIC",6,TRUE,"eigen","r = 0",4.13800465106044,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","AIC",6,TRUE,"eigen","r <= 1",1.53711107330182,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","SBC",2,TRUE,"trace","r = 0",6.88753865476409,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","SBC",2,TRUE,"trace","r <= 1",2.20871501596186,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","SBC",2,TRUE,"eigen","r = 0",4.67882363880223,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","const","SBC",2,TRUE,"eigen","r <= 1",2.20871501596186,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","AIC",6,TRUE,"trace","r = 0",9.43898747823043,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","AIC",6,TRUE,"trace","r <= 1",4.09342526215416,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","AIC",6,TRUE,"eigen","r = 0",5.34556221607627,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","AIC",6,TRUE,"eigen","r <= 1",4.09342526215416,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","SBC",2,TRUE,"trace","r = 0",9.9519936737963,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","SBC",2,TRUE,"trace","r <= 1",4.11548621589972,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","SBC",2,TRUE,"eigen","r = 0",5.83650745789659,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","none","trend","SBC",2,TRUE,"eigen","r <= 1",4.11548621589972,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","AIC",6,FALSE,"trace","r = 0",2.22803623624494,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","AIC",6,FALSE,"trace","r <= 1",0.522526225477927,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","AIC",6,FALSE,"eigen","r = 0",1.70551001076701,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","AIC",6,FALSE,"eigen","r <= 1",0.522526225477927,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","SBC",2,FALSE,"trace","r = 0",4.60093354206452,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","SBC",2,FALSE,"trace","r <= 1",2.0631794604794,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","SBC",2,FALSE,"eigen","r = 0",2.53775408158512,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","none","SBC",2,FALSE,"eigen","r <= 1",2.0631794604794,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","AIC",6,FALSE,"trace","r = 0",5.30210084704478,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","AIC",6,FALSE,"trace","r <= 1",1.28308860440503,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","AIC",6,FALSE,"eigen","r = 0",4.01901224263976,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","AIC",6,FALSE,"eigen","r <= 1",1.28308860440503,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","SBC",2,FALSE,"trace","r = 0",7.18431820198716,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","SBC",2,FALSE,"trace","r <= 1",2.51677149559317,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","SBC",2,FALSE,"eigen","r = 0",4.66754670639399,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","const","SBC",2,FALSE,"eigen","r <= 1",2.51677149559317,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","AIC",6,FALSE,"trace","r = 0",8.56377477449186,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","AIC",6,FALSE,"trace","r <= 1",1.12525516966105,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","AIC",6,FALSE,"eigen","r = 0",7.43851960483081,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","AIC",6,FALSE,"eigen","r <= 1",1.12525516966105,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","SBC",2,FALSE,"trace","r = 0",10.9404860645412,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","SBC",2,FALSE,"trace","r <= 1",2.4486949260089,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","SBC",2,FALSE,"eigen","r = 0",8.49179113853227,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","orig","trend","SBC",2,FALSE,"eigen","r <= 1",2.4486949260089,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","AIC",6,FALSE,"trace","r = 0",7.64955845253715,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","AIC",6,FALSE,"trace","r <= 1",3.16286459138162,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","AIC",6,FALSE,"eigen","r = 0",4.48669386115553,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","AIC",6,FALSE,"eigen","r <= 1",3.16286459138162,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","SBC",2,FALSE,"trace","r = 0",11.0784791406732,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","SBC",2,FALSE,"trace","r <= 1",3.42147664336935,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","SBC",2,FALSE,"eigen","r = 0",7.65700249730384,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","none","SBC",2,FALSE,"eigen","r <= 1",3.42147664336935,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","AIC",6,FALSE,"trace","r = 0",8.64445413370657,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","AIC",6,FALSE,"trace","r <= 1",3.19409279396299,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","AIC",6,FALSE,"eigen","r = 0",5.45036133974358,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","AIC",6,FALSE,"eigen","r <= 1",3.19409279396299,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","SBC",2,FALSE,"trace","r = 0",12.0373796078624,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","SBC",2,FALSE,"trace","r <= 1",3.42824934930454,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","SBC",2,FALSE,"eigen","r = 0",8.60913025855784,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","const","SBC",2,FALSE,"eigen","r <= 1",3.42824934930454,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","AIC",6,FALSE,"trace","r = 0",12.8856170458467,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","AIC",6,FALSE,"trace","r <= 1",4.41874979288826,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","AIC",6,FALSE,"eigen","r = 0",8.46686725295846,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","AIC",6,FALSE,"eigen","r <= 1",4.41874979288826,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","SBC",2,FALSE,"trace","r = 0",19.997622355268,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","SBC",2,FALSE,"trace","r <= 1",6.30326519003216,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","SBC",2,FALSE,"eigen","r = 0",13.6943571652359,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_step","trend","SBC",2,FALSE,"eigen","r <= 1",6.30326519003216,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","AIC",6,FALSE,"trace","r = 0",4.31907007081114,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","AIC",6,FALSE,"trace","r <= 1",0.931990178696953,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","AIC",6,FALSE,"eigen","r = 0",3.38707989211418,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","AIC",6,FALSE,"eigen","r <= 1",0.931990178696953,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","SBC",2,FALSE,"trace","r = 0",6.63896836010673,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","SBC",2,FALSE,"trace","r <= 1",2.97105653234084,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","SBC",2,FALSE,"eigen","r = 0",3.6679118277659,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","none","SBC",2,FALSE,"eigen","r <= 1",2.97105653234084,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","AIC",6,FALSE,"trace","r = 0",5.86387728334973,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","AIC",6,FALSE,"trace","r <= 1",2.27228926814372,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","AIC",6,FALSE,"eigen","r = 0",3.59158801520601,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","AIC",6,FALSE,"eigen","r <= 1",2.27228926814372,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","SBC",2,FALSE,"trace","r = 0",7.93751239663588,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","SBC",2,FALSE,"trace","r <= 1",3.58726827176738,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","SBC",2,FALSE,"eigen","r = 0",4.3502441248685,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","const","SBC",2,FALSE,"eigen","r <= 1",3.58726827176738,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","AIC",6,FALSE,"trace","r = 0",8.16985007288148,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","AIC",6,FALSE,"trace","r <= 1",1.47650142030213,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","AIC",6,FALSE,"eigen","r = 0",6.69334865257934,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","AIC",6,FALSE,"eigen","r <= 1",1.47650142030213,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","SBC",2,FALSE,"trace","r = 0",11.1302137452193,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","SBC",2,FALSE,"trace","r <= 1",3.18120534777476,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","SBC",2,FALSE,"eigen","r = 0",7.94900839744452,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_window","trend","SBC",2,FALSE,"eigen","r <= 1",3.18120534777476,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","AIC",6,FALSE,"trace","r = 0",3.46651016406641,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","AIC",6,FALSE,"trace","r <= 1",0.1583175431586,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","AIC",6,FALSE,"eigen","r = 0",3.30819262090781,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","AIC",6,FALSE,"eigen","r <= 1",0.1583175431586,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","SBC",2,FALSE,"trace","r = 0",6.79880325135776,15.66,17.95,23.52,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","SBC",2,FALSE,"trace","r <= 1",1.36089244756509,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","SBC",2,FALSE,"eigen","r = 0",5.43791080379267,12.91,14.9,19.19,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","none","SBC",2,FALSE,"eigen","r <= 1",1.36089244756509,6.5,8.18,11.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","AIC",6,FALSE,"trace","r = 0",3.5509340474568,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","AIC",6,FALSE,"trace","r <= 1",0.210810792821093,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","AIC",6,FALSE,"eigen","r = 0",3.34012325463571,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","AIC",6,FALSE,"eigen","r <= 1",0.210810792821093,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","SBC",2,FALSE,"trace","r = 0",6.9360464807819,17.85,19.96,24.6,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","SBC",2,FALSE,"trace","r <= 1",1.36092808038002,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","SBC",2,FALSE,"eigen","r = 0",5.57511840040188,13.75,15.67,20.2,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","const","SBC",2,FALSE,"eigen","r <= 1",1.36092808038002,7.52,9.24,12.97,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","AIC",6,FALSE,"trace","r = 0",5.82453595365569,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","AIC",6,FALSE,"trace","r <= 1",2.38998942342104,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","AIC",6,FALSE,"eigen","r = 0",3.43454653023464,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","AIC",6,FALSE,"eigen","r <= 1",2.38998942342104,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","SBC",2,FALSE,"trace","r = 0",9.89452634009164,22.76,25.32,30.45,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","SBC",2,FALSE,"trace","r <= 1",3.29717412856599,10.49,12.25,16.26,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","SBC",2,FALSE,"eigen","r = 0",6.59735221152565,16.85,18.96,23.65,FALSE
"D_deflated_censusIC","Airfreight","Total_Inventories","za_series","trend","SBC",2,FALSE,"eigen","r <= 1",3.29717412856599,10.49,12.25,16.26,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","AIC",6,TRUE,"trace","r = 0",14.177476800027,15.66,17.95,23.52,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","AIC",6,TRUE,"trace","r <= 1",1.47595636118407,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","AIC",6,TRUE,"eigen","r = 0",12.7015204388429,12.91,14.9,19.19,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","AIC",6,TRUE,"eigen","r <= 1",1.47595636118407,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","SBC",2,TRUE,"trace","r = 0",7.96764673358776,15.66,17.95,23.52,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","SBC",2,TRUE,"trace","r <= 1",0.711742837957506,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","SBC",2,TRUE,"eigen","r = 0",7.25590389563026,12.91,14.9,19.19,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","none","SBC",2,TRUE,"eigen","r <= 1",0.711742837957506,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","AIC",6,TRUE,"trace","r = 0",22.7105811978673,17.85,19.96,24.6,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","AIC",6,TRUE,"trace","r <= 1",8.0529883740274,7.52,9.24,12.97,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","AIC",6,TRUE,"eigen","r = 0",14.6575928238399,13.75,15.67,20.2,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","AIC",6,TRUE,"eigen","r <= 1",8.0529883740274,7.52,9.24,12.97,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","SBC",2,TRUE,"trace","r = 0",24.311796193111,17.85,19.96,24.6,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","SBC",2,TRUE,"trace","r <= 1",7.24015303433222,7.52,9.24,12.97,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","SBC",2,TRUE,"eigen","r = 0",17.0716431587788,13.75,15.67,20.2,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","const","SBC",2,TRUE,"eigen","r <= 1",7.2401530343322,7.52,9.24,12.97,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","AIC",6,TRUE,"trace","r = 0",25.9901947616856,22.76,25.32,30.45,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","AIC",6,TRUE,"trace","r <= 1",11.17385403167,10.49,12.25,16.26,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","AIC",6,TRUE,"eigen","r = 0",14.8163407300156,16.85,18.96,23.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","AIC",6,TRUE,"eigen","r <= 1",11.17385403167,10.49,12.25,16.26,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","SBC",2,TRUE,"trace","r = 0",16.2128824527159,22.76,25.32,30.45,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","SBC",2,TRUE,"trace","r <= 1",3.70280810765914,10.49,12.25,16.26,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","SBC",2,TRUE,"eigen","r = 0",12.5100743450568,16.85,18.96,23.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","none","trend","SBC",2,TRUE,"eigen","r <= 1",3.70280810765914,10.49,12.25,16.26,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","AIC",6,FALSE,"trace","r = 0",16.5216401557834,15.66,17.95,23.52,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","AIC",6,FALSE,"trace","r <= 1",3.4836205031081,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","AIC",6,FALSE,"eigen","r = 0",13.0380196526753,12.91,14.9,19.19,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","AIC",6,FALSE,"eigen","r <= 1",3.4836205031081,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","SBC",2,FALSE,"trace","r = 0",13.3206035201941,15.66,17.95,23.52,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","SBC",2,FALSE,"trace","r <= 1",2.96086026126898,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","SBC",2,FALSE,"eigen","r = 0",10.3597432589251,12.91,14.9,19.19,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","none","SBC",2,FALSE,"eigen","r <= 1",2.96086026126898,6.5,8.18,11.65,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","AIC",6,FALSE,"trace","r = 0",28.3551510456389,17.85,19.96,24.6,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","AIC",6,FALSE,"trace","r <= 1",11.2109029400404,7.52,9.24,12.97,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","AIC",6,FALSE,"eigen","r = 0",17.1442481055984,13.75,15.67,20.2,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","AIC",6,FALSE,"eigen","r <= 1",11.2109029400404,7.52,9.24,12.97,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","SBC",2,FALSE,"trace","r = 0",42.9611051148654,17.85,19.96,24.6,TRUE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","SBC",2,FALSE,"trace","r <= 1",7.314407204048,7.52,9.24,12.97,FALSE
"E_prepandemic_censusIC","LTL","Total_Inventories","crisis_only","const","SBC",2,FALSE,"eigen","r = 0",35.6466979108174,13.75,15.67,20.2,TRUE
